#         ms          mr          mg          mh           d        psat        dn4k         sfr      hdelta        rexp     nsersic         con       sigv1          ka
#
   8.845e+10      -20.23      -19.21    1.59e+12           0           0       1.963      -12.15      -1.963       2.595           6       3.217       259.4           0
   8.767e+09      -19.09      -18.64   2.205e+11           0     0.05933       1.268        -9.8       3.866        4.18       1.268       2.209       55.14           0
   5.663e+10      -20.24      -19.52   8.866e+11           0           0       1.728      -11.18      -1.469       7.427       2.189       2.153       91.27           0
    6.87e+09      -18.61      -18.06   1.964e+11           0       0.353       1.327      -10.02       3.597       5.498      0.5736       2.268       27.13           0
    2.01e+11      -21.27      -20.29   1.465e+13           0           0       1.974      -12.06      -2.674       7.043       4.487       3.096       211.8           0
   2.721e+10      -19.31      -18.33   4.309e+11           0      0.2747       1.911      -11.96      -2.689       2.057           6       3.206       149.2           0
   9.005e+09      -17.93      -16.97   2.237e+11           0           0         1.5      -11.02       2.607       5.041      0.6965       2.282       61.03           0
   5.323e+10      -20.12      -19.24   8.262e+11           0           0       1.849      -11.68      -1.538       4.084       1.939       2.582       88.35           0
   1.031e+10      -19.31      -18.79   2.395e+11           0           0       1.294      -9.983       5.633       10.59      0.6355       2.239       40.35           0
   6.046e+09      -18.01      -17.13    1.85e+11           0      0.4578       1.638      -11.31     -0.6568       1.647       1.618       2.591       56.01           0
   2.544e+10      -19.57      -18.72   4.107e+11           0           0       1.685      -11.59      0.7788       3.181       3.089       3.057       119.5           0
   7.143e+10      -20.21      -19.28   1.307e+12           0           0       1.983      -12.24      -2.422       2.661       4.684        3.24       211.6           0
   2.457e+10       -20.2      -19.68   4.009e+11           0           0       1.418      -9.998       2.578       8.042      0.6841       1.836        65.7           0
   9.936e+09      -18.91      -18.38   2.351e+11           0           0       1.186      -9.827       3.551       4.232       1.224       2.571       46.71           0
   4.879e+10      -19.76      -18.73    8.46e+11           0           0       1.951      -12.05      -2.525       1.995       4.755       3.503       181.4           0
   3.135e+10       -19.6       -18.8   4.832e+11           0           0       1.709      -10.83     0.05742        4.72       2.271       2.927       89.25           0
   1.173e+10      -19.23      -18.59   2.543e+11           0      0.2051       1.487      -10.39       1.613       4.512       1.845       2.696       71.86           0
   3.179e+10      -19.59      -18.71   5.782e+11           0           0       1.768      -11.72      -0.408       3.494       3.317       2.821       113.7           0
   5.066e+09      -18.95      -18.35   1.717e+11           0           0       1.223      -10.05       4.216       4.063       1.489       2.364       19.44           0
    2.86e+10       -19.5      -18.62   4.481e+11           0           0       1.783      -11.61      -1.155       4.329       5.519       2.768       119.2           0
   9.048e+09      -18.86      -18.07   2.245e+11           0           0       1.405      -10.49     -0.4614       2.893        1.91       2.496       90.07           0
   5.049e+10      -19.74      -18.81   7.815e+11           0           0        2.01      -11.98      -1.597       2.664           6       3.375       161.7           0
   3.581e+10      -20.04      -19.52   6.722e+11           0   4.292e-05        1.54      -10.69       1.571       10.51       1.046       2.204       57.83           0
    6.28e+10      -20.15      -19.25   1.657e+12           0           0       1.996      -12.26      -2.314       4.084           6        3.33       155.9           0
   5.085e+10      -20.06      -19.12   7.864e+11           0           0       1.941      -12.07      -2.469       3.664       3.743       3.066       146.8           0
   1.827e+11      -20.33      -19.58    5.11e+12           0           0       1.529      -10.31    -0.05541        12.5       1.446       2.394       130.1           0
   5.714e+10      -20.52      -19.94   8.946e+11           0           0       1.282      -9.703       1.745           0        1.88       2.199           0           0
   2.863e+10      -19.51      -18.92   4.486e+11           0           0       1.155      -10.92       4.333           0      0.8551       2.183           0           0
   6.099e+10      -20.32      -19.49   9.654e+11           0           0       1.658      -10.89       1.863       9.395       1.388       2.621       116.2           0
   1.733e+10      -18.72      -17.82   3.153e+11           0      0.4071       1.722      -10.89     -0.2035       5.281       1.164       2.651       80.54           0
   1.324e+11      -20.84      -19.88   4.084e+12           0           0       1.948      -12.04      -2.246       4.173           6       3.185       213.4           0
   5.877e+10      -20.26      -19.31   9.227e+11           0      0.4908       1.893      -12.08      -1.623       3.659        4.47       3.217       136.4           0
   2.327e+10      -19.31      -18.45   3.853e+11           0           0       1.461      -10.46       1.505       3.664       3.252        3.16        85.7           0
   4.891e+10      -20.16      -19.26   7.529e+11           0           0       1.743      -10.86      -1.089           0       3.133       3.032           0           0
   5.376e+10      -20.01      -19.04   8.369e+11           0           0       1.779      -11.68      -1.304       3.517        2.78        3.11       155.7           0
   5.535e+09      -18.83      -18.35   1.782e+11           0           0        1.36      -11.13       3.282         9.6       1.285       2.062           0           0
   1.639e+10      -19.11      -18.27   3.053e+11           0           0       1.738      -11.47     -0.9668       2.634       3.117       2.899       76.86           0
